REF_AREA,REF_AREA_LABEL,TIME_PERIOD,Domestic credit to private sector (% of GDP),Domestic credit to private sector by banks (% of GDP),Monetary Sector credit to private sector (% GDP),Market capitalization of listed domestic companies (% of GDP),"Stocks traded, total value (% of GDP)","Stocks traded, turnover ratio of domestic shares (%)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)","Portfolio equity, net inflows (BoP, current US$)"
RUS,Russian Federation,2019,52.56142892,52.55995048,52.56142892,46.74930166,10.67389691,22.8322,31974770000.0,1.294840573,-4320080000.0
RUS,Russian Federation,2020,59.5836265,59.58229515,59.5836265,46.53073649,18.52510921,39.8126,9478810000.0,0.391607689,-14794120000.0
RUS,Russian Federation,2021,54.22115998,54.22025355,54.22115998,45.66852714,17.72810926,38.8191,40449990000.0,3.573995629,-11035620000.0
RUS,Russian Federation,2022,54.22115998,54.22025355,54.22115998,23.3935344,8.939460108,38.2134,-39799830000.0,-0.577504022,-16519410000.0
RUS,Russian Federation,2023,54.22115998,54.22025355,54.22115998,23.3935344,8.939460108,38.2134,-39799830000.0,-0.577504022,-2427190000.0
SAU,Saudi Arabia,1960,6.97890971,6.97890971,6.97890971,74.27994981,12.10562101,105.1379007,7360000.0,0.0,0.0
SAU,Saudi Arabia,1961,7.31172529,7.31172529,7.31172529,74.27994981,12.10562101,105.1379007,7360000.0,0.0,0.0
SAU,Saudi Arabia,1962,7.655618655,7.655618655,7.655618655,74.27994981,12.10562101,105.1379007,7360000.0,0.0,0.0
SAU,Saudi Arabia,1963,6.986622239,6.986622239,6.986622239,74.27994981,12.10562101,105.1379007,7360000.0,0.0,0.0
SAU,Saudi Arabia,1964,7.795269824,7.795269824,7.795269824,74.27994981,12.10562101,105.1379007,7360000.0,0.0,0.0
SAU,Saudi Arabia,1965,8.660769728,8.660769728,8.660769728,74.27994981,12.10562101,105.1379007,7360000.0,0.0,0.0
SAU,Saudi Arabia,1966,9.427430088,9.427430088,9.427430088,74.27994981,12.10562101,105.1379007,7360000.0,0.0,0.0
SAU,Saudi Arabia,1967,8.405769413,8.405769413,8.405769413,74.27994981,12.10562101,105.1379007,7360000.0,0.0,0.0
SAU,Saudi Arabia,1968,7.352613542,7.352613542,7.352613542,74.27994981,12.10562101,105.1379007,7360000.0,0.0,0.0
SAU,Saudi Arabia,1969,7.988209888,7.988209888,7.988209888,74.27994981,12.10562101,105.1379007,7360000.0,0.0,0.0
SAU,Saudi Arabia,1970,7.067939499,7.067939499,7.067939499,74.27994981,12.10562101,105.1379007,7360000.0,0.0,0.0
SAU,Saudi Arabia,1971,5.634209139,5.634209139,5.634209139,74.27994981,12.10562101,105.1379007,-111437265.4,0.0,0.0
SAU,Saudi Arabia,1972,4.55087877,4.55087877,4.55087877,74.27994981,12.10562101,105.1379007,33777644.42,0.0,0.0
SAU,Saudi Arabia,1973,4.267020432,4.267020432,4.267020432,74.27994981,12.10562101,105.1379007,-625912388.7,0.0,0.0
SAU,Saudi Arabia,1974,2.750595474,2.750595474,2.750595474,74.27994981,12.10562101,105.1379007,-3732394367.0,0.0,0.0
SAU,Saudi Arabia,1975,4.08545554,4.08545554,4.08545554,74.27994981,12.10562101,105.1379007,1864901265.0,0.0,0.0
SAU,Saudi Arabia,1976,4.374789767,4.374789767,4.374789767,74.27994981,12.10562101,105.1379007,-396600566.7,0.0,0.0
SAU,Saudi Arabia,1977,4.08460506,4.08460506,4.08460506,74.27994981,12.10562101,105.1379007,782964286.0,0.0,0.0
SAU,Saudi Arabia,1978,5.276522606,5.276522606,5.276522606,74.27994981,12.10562101,105.1379007,555954027.6,0.0,0.0
SAU,Saudi Arabia,1979,7.111172587,7.111172587,7.111172587,74.27994981,12.10562101,105.1379007,-1270516965.0,0.0,0.0
SAU,Saudi Arabia,1980,6.80489458,6.80489458,6.80489458,74.27994981,12.10562101,105.1379007,-3192312800.0,0.12851716,0.0
SAU,Saudi Arabia,1981,6.938192108,6.938192108,6.938192108,74.27994981,12.10562101,105.1379007,6498136246.0,0.012109241,0.0
SAU,Saudi Arabia,1982,9.548039914,9.548039914,9.548039914,74.27994981,12.10562101,105.1379007,11128383580.0,0.173118818,0.0
SAU,Saudi Arabia,1983,12.73673054,13.11758326,12.73673054,74.27994981,12.10562101,105.1379007,4943904678.0,-0.026533659,0.0
SAU,Saudi Arabia,1984,14.14611987,14.75099512,14.14611987,74.27994981,12.10562101,105.1379007,4849863063.0,0.065518915,0.0
SAU,Saudi Arabia,1985,15.89403111,16.87221977,15.89403111,74.27994981,12.10562101,105.1379007,491422763.2,0.04221476,0.0
SAU,Saudi Arabia,1986,18.40388796,19.45227005,18.40388796,74.27994981,12.10562101,105.1379007,965935919.1,0.111482911,0.0
SAU,Saudi Arabia,1987,18.32294169,19.36366384,18.32294169,74.27994981,12.10562101,105.1379007,-1173333333.0,0.013968332,0.0
SAU,Saudi Arabia,1988,21.33692768,22.39217715,21.33692768,74.27994981,12.10562101,105.1379007,-328000000.0,1.77465969,0.0
SAU,Saudi Arabia,1989,20.52307003,21.9091762,20.52307003,74.27994981,12.10562101,105.1379007,-653333333.3,0.738651548,0.0
SAU,Saudi Arabia,1990,14.82210998,16.11388684,14.82210998,74.27994981,12.10562101,105.1379007,1861333333.0,-0.542658901,0.0
SAU,Saudi Arabia,1991,14.87170218,16.6918429,14.87170218,74.27994981,12.10562101,105.1379007,160000000.0,-0.096735723,0.0
SAU,Saudi Arabia,1992,16.75855366,16.75855366,16.75855366,74.27994981,12.10562101,105.1379007,-78933333.33,0.142442636,0.0
SAU,Saudi Arabia,1993,20.46971815,20.46971815,20.46971815,74.27994981,12.10562101,105.1379007,1367200000.0,0.033762303,0.0
SAU,Saudi Arabia,1994,22.35975742,22.35975742,22.35975742,74.27994981,12.10562101,105.1379007,349333333.3,0.212056127,0.0
SAU,Saudi Arabia,1995,22.56862636,22.56862636,22.56862636,74.27994981,12.10562101,105.1379007,-1874666667.0,0.083418333,0.0
SAU,Saudi Arabia,1996,20.79243879,20.79243879,20.79243879,74.27994981,12.10562101,105.1379007,-1127466667.0,0.203832529,0.0
SAU,Saudi Arabia,1997,21.50873484,21.50873484,21.50873484,74.27994981,12.10562101,105.1379007,3039466667.0,0.196404345,0.0
SAU,Saudi Arabia,1998,29.18834755,29.18834755,29.18834755,74.27994981,12.10562101,105.1379007,4283466667.0,0.087138419,0.0
SAU,Saudi Arabia,1999,26.744619,26.744619,26.744619,74.27994981,12.10562101,105.1379007,-778933333.3,0.068441412,0.0
SAU,Saudi Arabia,2000,24.23561345,24.23561345,24.23561345,74.27994981,12.10562101,105.1379007,-1881066667.0,0.817877501,0.0
SAU,Saudi Arabia,2001,27.09048016,27.09048016,27.09048016,74.27994981,12.10562101,105.1379007,19640000.0,0.024779839,0.0
SAU,Saudi Arabia,2002,28.94839766,28.94839766,28.94839766,74.27994981,18.81698105,105.1379007,-614133333.3,1.065381064,0.0
SAU,Saudi Arabia,2003,28.23331014,28.23331014,28.23331014,74.27994981,73.70291951,105.1379007,-586506666.7,0.219176576,0.0
SAU,Saudi Arabia,2004,32.35425943,32.35425943,32.35425943,74.27994981,182.7846103,105.1379007,-334320000.0,0.030429911,0.0
SAU,Saudi Arabia,2005,35.41891798,35.41891798,35.41891798,74.27994981,335.9726647,105.1379007,4385456396.0,-0.10651741,141860119.2857143
SAU,Saudi Arabia,2006,33.72458677,33.72458677,33.72458677,74.27994981,372.2599106,105.1379007,5975887389.0,-0.010230827,283720238.5714286
SAU,Saudi Arabia,2007,37.07158877,37.07158877,37.07158877,74.27994981,163.9436981,105.1379007,6175321115.0,-0.032413022,425580357.8571429
SAU,Saudi Arabia,2008,37.68431885,37.68431885,37.68431885,74.27994981,100.6790731,105.1379007,5505983969.0,0.672882172,567440477.1428572
SAU,Saudi Arabia,2009,45.62980131,45.62980131,45.62980131,74.27994981,78.09637988,105.1379007,436351281.6,0.507406391,709300596.4285715
SAU,Saudi Arabia,2010,39.16421339,39.16421339,39.16421339,66.90737839,38.09317821,56.93419638,4878894395.0,0.739643206,851160715.7142859
SAU,Saudi Arabia,2011,33.82879301,33.82879301,33.82879301,50.08216497,43.07137875,86.00143139,4683855881.0,0.506908504,993020835.0000001
SAU,Saudi Arabia,2012,36.05139451,36.05139451,36.05139451,50.33023079,68.90589228,136.9075627,5035060851.0,0.593320634,1134880954.2857144
SAU,Saudi Arabia,2013,39.83368658,39.83368658,39.83368658,61.99598991,48.07260907,77.54148154,3371408457.0,0.655727006,1276741073.5714288
SAU,Saudi Arabia,2014,43.69772789,43.69772789,43.69772789,63.02006429,74.0135309,117.4443913,1509063087.0,0.703880603,1418601192.857143
SAU,Saudi Arabia,2015,54.64604659,54.64604659,54.64604659,62.89319869,65.26532762,103.771678,3970644085.0,0.805086632,1560461312.1428573
SAU,Saudi Arabia,2016,56.27643096,56.27643096,56.27643096,67.39205248,46.00306663,77.47641953,21954833890.0,1.390684454,1702321431.4285717
SAU,Saudi Arabia,2017,51.97982847,51.97982847,51.97982847,63.13037859,30.54297254,48.38078469,1014062501.0,1.143150606,1844181550.7142859
SAU,Saudi Arabia,2018,51.97982847,51.97982847,51.97982847,58.63013432,27.11812795,46.2529,12141122233.0,2.27411982,1986041670.0
SAU,Saudi Arabia,2019,51.97982847,51.97982847,51.97982847,287.0165311,26.3286427,9.1732,3079217251.0,1.735449137,22471405333.0
SAU,Saudi Arabia,2020,51.97982847,51.97982847,51.97982847,330.8181459,66.10897445,19.9835,1621264195.0,0.736910646,5723920000.0
SAU,Saudi Arabia,2021,51.97982847,51.97982847,51.97982847,305.5897357,67.87210978,22.2102,23111903141.0,2.822593121,4769195965.0
SAU,Saudi Arabia,2022,51.97982847,51.97982847,51.97982847,238.0172347,40.36852864,16.9603,28055082624.0,2.432125747,10800149333.0
SAU,Saudi Arabia,2023,51.97982847,51.97982847,51.97982847,238.0172347,40.36852864,16.9603,28055082624.0,2.432125747,4223413333.0
TUR,Turkiye,1960,33.37664498,17.65051395,17.65051395,20.29351008,5.480461292,43.69823687,58000000.0,0.0,0.0
TUR,Turkiye,1961,33.37664498,12.72600834,12.72600834,20.29351008,5.480461292,43.69823687,58000000.0,0.0,0.0
TUR,Turkiye,1962,33.37664498,14.10958904,14.10958904,20.29351008,5.480461292,43.69823687,58000000.0,0.0,0.0
TUR,Turkiye,1963,33.37664498,14.05579399,14.05579399,20.29351008,5.480461292,43.69823687,58000000.0,0.0,0.0
TUR,Turkiye,1964,33.37664498,14.70178926,14.70178926,20.29351008,5.480461292,43.69823687,58000000.0,0.0,0.0
TUR,Turkiye,1965,33.37664498,16.21169916,16.21169916,20.29351008,5.480461292,43.69823687,58000000.0,0.0,0.0
TUR,Turkiye,1966,33.37664498,17.00551615,17.00551615,20.29351008,5.480461292,43.69823687,58000000.0,0.0,0.0
TUR,Turkiye,1967,33.37664498,17.67045455,17.67045455,20.29351008,5.480461292,43.69823687,58000000.0,0.0,0.0
TUR,Turkiye,1968,33.37664498,18.6031746,17.82222222,20.29351008,5.480461292,43.69823687,58000000.0,0.0,0.0
TUR,Turkiye,1969,33.37664498,20.10273973,19.31392694,20.29351008,5.480461292,43.69823687,58000000.0,0.0,0.0
TUR,Turkiye,1970,33.37664498,20.63307888,18.01374046,20.29351008,5.480461292,43.69823687,58000000.0,0.0,0.0
TUR,Turkiye,1971,33.37664498,18.88247423,16.46721649,20.29351008,5.480461292,43.69823687,45000000.0,0.0,0.0
TUR,Turkiye,1972,33.37664498,20.32964372,18.16395711,20.29351008,5.480461292,43.69823687,43000000.0,0.0,0.0
TUR,Turkiye,1973,33.37664498,20.94945055,18.97115385,20.29351008,5.480461292,43.69823687,79000000.0,0.0,0.0
TUR,Turkiye,1974,33.37664498,19.66155708,17.93525615,20.29351008,5.480461292,43.69823687,64000000.0,0.0,0.0
TUR,Turkiye,1975,33.37664498,21.38364877,19.727583,20.29351008,5.480461292,43.69823687,114000000.0,0.0,0.0
TUR,Turkiye,1976,33.37664498,22.18683188,20.56669096,20.29351008,5.480461292,43.69823687,10000000.0,0.0,0.0
TUR,Turkiye,1977,33.37664498,21.95219161,20.39799299,20.29351008,5.480461292,43.69823687,27000000.0,0.0,0.0
TUR,Turkiye,1978,33.37664498,17.45457994,17.45457994,20.29351008,5.480461292,43.69823687,34000000.0,0.0,0.0
TUR,Turkiye,1979,33.37664498,14.69281163,14.69281163,20.29351008,5.480461292,43.69823687,75000000.0,0.0,0.0
TUR,Turkiye,1980,33.37664498,13.58838374,13.58838374,20.29351008,5.480461292,43.69823687,18000000.0,0.0,0.0
TUR,Turkiye,1981,33.37664498,16.64666498,16.64666498,20.29351008,5.480461292,43.69823687,95000000.0,0.0,0.0
TUR,Turkiye,1982,33.37664498,18.48288252,18.48288252,20.29351008,5.480461292,43.69823687,55000000.0,0.0,0.0
TUR,Turkiye,1983,33.37664498,20.76040213,20.76040213,20.29351008,5.480461292,43.69823687,46000000.0,0.0,0.0
TUR,Turkiye,1984,33.37664498,17.84644339,17.84644339,20.29351008,5.480461292,43.69823687,113000000.0,1.66840174386624e-05,0.0
TUR,Turkiye,1985,33.37664498,17.42588081,17.42588081,20.29351008,5.480461292,43.69823687,99000000.0,1.48737017566355e-05,0.0
TUR,Turkiye,1986,33.37664498,19.65414561,19.65414561,20.29351008,5.480461292,43.69823687,125000000.0,1.32147464824303e-05,0.0
TUR,Turkiye,1987,33.37664498,20.58151626,20.58151626,20.29351008,5.480461292,43.69823687,115000000.0,0.010322275,0.0
TUR,Turkiye,1988,33.37664498,17.33030501,17.33030501,20.29351008,5.480461292,43.69823687,354000000.0,1.10041052586777e-05,0.0
TUR,Turkiye,1989,33.37664498,16.63577829,16.63577829,20.29351008,5.480461292,43.69823687,663000000.0,9.33469819935344e-06,17000000.0
TUR,Turkiye,1990,33.37664498,16.67426516,16.67426516,20.29351008,5.480461292,43.69823687,715000000.0,0.00995649,89000000.0
TUR,Turkiye,1991,33.37664498,17.16911576,17.16911576,20.29351008,5.480461292,43.69823687,810000000.0,0.017876683,147000000.0
TUR,Turkiye,1992,33.37664498,17.94126955,17.94126955,20.29351008,5.245788573,43.69823687,844000000.0,0.040853583,350000000.0
TUR,Turkiye,1993,33.37664498,18.12320311,18.12320311,20.29351008,8.867906102,43.69823687,678000000.0,0.031039417,570000000.0
TUR,Turkiye,1994,33.37664498,15.9407833,15.9407833,16.53653731,16.58394626,100.2866921,608000000.0,0.037504655,989000000.0
TUR,Turkiye,1995,33.37664498,18.48619794,18.48619794,12.26776024,30.05482313,244.9903041,885000000.0,0.066737704,195000000.0
TUR,Turkiye,1996,33.37664498,22.82823276,22.82823276,16.70399182,19.96689061,119.533647,722000000.0,0.060617947,191000000.0
TUR,Turkiye,1997,33.37664498,26.30055181,26.30055181,32.17587152,23.00801462,71.50704403,805000000.0,0.132189865,8000000.0
TUR,Turkiye,1998,33.37664498,16.7715399,16.7715399,12.19299386,20.71823134,169.9191484,940000000.0,0.132998968,-518000000.0
TUR,Turkiye,1999,33.37664498,16.19514895,16.19514895,43.9616334,26.51726542,60.31910865,783000000.0,0.251564053,428000000.0
TUR,Turkiye,2000,33.37664498,17.25152295,17.25152295,25.41461411,60.50721596,238.080404,982000000.0,0.317177198,489000000.0
TUR,Turkiye,2001,33.37664498,14.91421993,14.91421993,23.98376248,32.55453435,135.735727,3352000000.0,0.246340672,-79000000.0
TUR,Turkiye,2002,33.37664498,14.05476199,14.05476199,15.00275099,28.2920094,188.5788108,1082000000.0,0.059521562,-16000000.0
TUR,Turkiye,2003,33.37664498,14.01066001,14.01066001,21.73552524,31.19172954,143.5057547,1702000000.0,0.152576845,905000000.0
TUR,Turkiye,2004,33.37664498,16.57239564,16.57239564,24.04165105,35.84595057,149.0993713,2785000000.0,0.190771814,1427000000.0
TUR,Turkiye,2005,33.37664498,21.22373563,21.22373563,31.60034548,39.44724161,124.8316783,10031000000.0,0.210145975,5669000000.0
TUR,Turkiye,2006,33.37664498,24.72348602,24.72348602,28.87847698,40.65335894,140.7739022,20185000000.0,0.165866011,1939000000.0
TUR,Turkiye,2007,33.37664498,28.01624888,28.01624888,41.76163484,47.67233224,114.1534148,22047000000.0,0.309105343,5138000000.0
TUR,Turkiye,2008,33.37664498,30.89664736,30.89664736,15.26179276,28.71514427,188.1505319,19851000000.0,0.330845982,716000000.0
TUR,Turkiye,2009,37.08021994,34.53365925,34.53365925,35.68154307,48.16339621,134.9812594,8585000000.0,0.239184589,2827000000.0
TUR,Turkiye,2010,44.36220796,41.5997833,41.5997833,38.92611093,51.900283,133.3302551,9099000000.0,0.190741626,3468000000.0
TUR,Turkiye,2011,49.05642437,46.15969158,46.15969158,23.49522129,43.04748002,183.2180233,16182000000.0,0.28255145,-985000000.0
TUR,Turkiye,2012,51.83807334,48.73162759,48.73162759,35.79528968,40.76134586,113.8734907,13744000000.0,0.466296355,6276000000.0
TUR,Turkiye,2013,60.25285708,56.72071272,56.72071272,20.43701189,39.07404613,191.1925596,13563000000.0,0.379620311,842000000.0
TUR,Turkiye,2014,63.46721833,59.63675116,59.63675116,23.40552343,39.37927906,168.2478034,13337000000.0,0.75085101,2559000000.0
TUR,Turkiye,2015,66.47789735,62.59624351,62.59624351,21.85107859,40.45807272,185.1536644,19263000000.0,0.589600668,-2395000000.0
TUR,Turkiye,2016,69.37306617,65.28375444,65.28375444,19.75029528,32.40350828,168.5964753,13835000000.0,0.360821176,823000000.0
TUR,Turkiye,2017,70.48305121,65.93728309,65.93728309,26.48601488,43.92416512,165.7613576,11190000000.0,0.314672434,2971000000.0
TUR,Turkiye,2018,67.5012171,63.13210074,63.13210074,19.16160295,47.47415121,247.7567,12450000000.0,0.462789301,-1131000000.0
TUR,Turkiye,2019,65.50937925,61.83160964,61.83160964,24.30546841,45.67945382,187.939,9507000000.0,0.395660509,406000000.0
TUR,Turkiye,2020,75.15439511,70.89657681,70.89657681,32.96694826,120.5820461,365.7665,7675000000.0,0.450482656,-4255000000.0
TUR,Turkiye,2021,72.33143622,66.07029812,66.07029812,16.88024213,65.64414062,388.8815,12895000000.0,0.786836614,-1434000000.0
TUR,Turkiye,2022,54.50007356,48.35148854,48.35148854,36.38014695,98.58476628,270.9851,13666000000.0,0.544030394,-4038000000.0
TUR,Turkiye,2023,50.25671158,43.78109982,43.78109982,36.38014695,98.58476628,270.9851,13666000000.0,0.544030394,1387000000.0
USA,United States,1960,71.04632224,39.02148595,39.02148595,41.77092582,8.147704558,69.18292228,1220000000.0,0.604675474,700000000.0
USA,United States,1961,75.26178333,40.82141747,40.82141747,41.77092582,8.147704558,69.18292228,1220000000.0,0.604675474,700000000.0
USA,United States,1962,75.73374388,42.46077942,42.46077942,41.77092582,8.147704558,69.18292228,1220000000.0,0.604675474,700000000.0
USA,United States,1963,80.48866253,45.48231857,45.48231857,41.77092582,8.147704558,69.18292228,1220000000.0,0.604675474,700000000.0
USA,United States,1964,83.34388438,47.27670002,47.27670002,41.77092582,8.147704558,69.18292228,1220000000.0,0.604675474,700000000.0
USA,United States,1965,86.34544158,49.17908194,49.17908194,41.77092582,8.147704558,69.18292228,1220000000.0,0.604675474,700000000.0
USA,United States,1966,83.70822235,48.34516148,48.34516148,41.77092582,8.147704558,69.18292228,1220000000.0,0.604675474,700000000.0
USA,United States,1967,87.22888543,49.01014205,49.01014205,41.77092582,8.147704558,69.18292228,1220000000.0,0.604675474,700000000.0
USA,United States,1968,88.06315348,49.2811827,49.2811827,41.77092582,8.147704558,69.18292228,1220000000.0,0.604675474,700000000.0
USA,United States,1969,86.96943565,49.72773911,49.72773911,41.77092582,8.147704558,69.18292228,1220000000.0,0.604675474,700000000.0
USA,United States,1970,87.67668434,49.63873203,49.63873203,41.77092582,8.147704558,69.18292228,1220000000.0,0.604675474,700000000.0
USA,United States,1971,91.11707885,50.74318582,50.74318582,41.77092582,8.147704558,69.18292228,770000000.0,0.482465554,840000000.0
USA,United States,1972,95.79130338,53.8905958,53.8905958,41.77092582,8.147704558,69.18292228,1270000000.0,0.573054702,2430000000.0
USA,United States,1973,94.83886997,56.48537649,56.48537649,41.77092582,8.147704558,69.18292228,1930000000.0,0.655265698,2760000000.0
USA,United States,1974,92.28667856,57.35855137,57.35855137,41.77092582,8.147704558,69.18292228,3540000000.0,0.333928062,250000000.0
USA,United States,1975,90.47470672,54.1266446,54.1266446,41.77092582,8.147704558,69.18292228,2310000000.0,0.814883222,3050000000.0
USA,United States,1976,89.88468586,53.75998446,53.75998446,47.13858991,9.251622174,69.18292228,2910000000.0,0.604245089,860000000.0
USA,United States,1977,90.17645152,55.66118398,55.66118398,40.0724172,7.967716802,69.18292228,2920000000.0,0.541832026,1320000000.0
USA,United States,1978,91.63124374,56.63363524,56.63363524,36.654251,9.603848275,69.18292228,5500000000.0,0.611073572,1310000000.0
USA,United States,1979,92.94553229,56.61920282,56.61920282,37.81747118,10.34702872,69.18292228,8050000000.0,0.940878069,1050000000.0
USA,United States,1980,94.35486599,55.07311605,55.07311605,47.59018894,14.34273601,69.18292228,16740000000.0,0.666361718,4240000000.0
USA,United States,1981,89.23800767,52.26054173,52.26054173,39.39958049,12.96397832,69.18292228,25680000000.0,0.315243865,4820000000.0
USA,United States,1982,92.61092632,51.33392089,51.33392089,43.5692922,15.19664668,69.18292228,21230000000.0,0.232490746,3310000000.0
USA,United States,1983,96.1092728,51.63173858,51.63173858,49.78028298,21.93490822,69.18292228,11500000000.0,0.241329342,5985000000.0
USA,United States,1984,96.79606787,53.51919562,53.51919562,39.68086342,27.4523809,69.18292228,25230000000.0,0.317514333,-1280000000.0
USA,United States,1985,103.684613,55.05083108,55.05083108,53.02763392,33.85088981,63.83631949,9630000000.0,0.084812579,4330000000.0
USA,United States,1986,110.1617105,56.72201538,56.72201538,55.41805006,47.63963516,85.96411297,30946000000.0,0.426322557,17898000000.0
USA,United States,1987,112.619055,56.85834716,56.85834716,52.14532621,59.255137,113.6346079,63235000000.0,0.819675339,15025000000.0
USA,United States,1988,113.6908621,57.3356927,57.3356927,53.08839138,37.52744709,70.68861217,56910000000.0,0.414422934,-2877000000.0
USA,United States,1989,117.5399525,56.12144116,56.12144116,59.95188582,41.50558886,69.23149838,75780000000.0,0.90364756,8990000000.0
USA,United States,1990,114.7914257,52.71980687,52.71980687,51.87613279,34.07760068,65.69032586,71230000000.0,1.005174452,-15960000000.0
USA,United States,1991,119.1776729,49.0864839,49.0864839,67.54641223,34.74825227,51.44352027,34550000000.0,0.800080674,10420000000.0
USA,United States,1992,118.2431638,45.64234278,45.64234278,69.71803715,38.80862417,55.66511301,30310000000.0,0.901335163,-5610000000.0
USA,United States,1993,120.9945322,44.36577713,44.36577713,76.56243287,50.07483788,65.40392723,50230000000.0,1.207250678,20940000000.0
USA,United States,1994,120.1830353,44.4738444,44.4738444,70.50327257,50.07034341,71.01846706,55940000000.0,1.234898938,890000000.0
USA,United States,1995,130.1685995,45.83545873,45.83545873,90.99809431,67.78535263,74.49095846,69080000000.0,1.440623246,16523000000.0
USA,United States,1996,137.6657111,46.26965875,46.26965875,105.0460652,86.28007851,82.13546918,97660000000.0,1.276086253,11057000000.0
USA,United States,1997,146.5798622,46.58060948,46.58060948,125.5619669,108.0208677,86.02992644,122150000000.0,1.41508906,67033000000.0
USA,United States,1998,157.804657,47.25185337,47.25185337,142.5889985,135.7771739,95.22275583,211150000000.0,1.928318756,41958000000.0
USA,United States,1999,171.6142647,47.30557195,47.30557195,153.4329093,195.3627731,127.3278164,312449000000.0,2.569624964,112289000000.0
USA,United States,2000,162.620242,48.97488545,48.97488545,147.3790044,290.5295596,197.1309012,349125000000.0,1.818075043,193600000000.0
USA,United States,2001,170.8494347,50.15256239,50.15256239,132.1466625,197.3513487,149.3426659,172496000000.0,1.38009809,121464000000.0
USA,United States,2002,162.4043445,50.31226529,50.31226529,101.146681,156.0315929,154.262692,111055000000.0,1.637690834,54067000000.0
USA,United States,2003,177.4001193,51.46306578,51.46306578,124.5260587,140.0528384,112.4686992,117106000000.0,1.704000803,33982000000.0
USA,United States,2004,184.805504,53.33389181,53.33389181,133.6127073,156.3625876,117.0267341,213641000000.0,3.061291642,61787000000.0
USA,United States,2005,188.6330738,55.25829859,55.25829859,130.3827565,197.8050619,151.71106,142344000000.0,0.403330052,89258000000.0
USA,United States,2006,198.2839028,57.15217226,57.15217226,141.6442035,221.3571226,156.2768664,298463000000.0,2.054209366,145481000000.0
USA,United States,2007,206.3513373,59.37751587,59.37751587,137.6396711,296.0612151,215.0987522,346613000000.0,3.61946765,275617000000.0
USA,United States,2008,185.1255933,59.54706692,59.54706692,78.47248525,319.8777064,407.6304011,341092000000.0,2.326243806,126805000000.0
USA,United States,2009,187.4799632,53.9001406,53.9001406,104.1388035,236.954151,227.536848,161083000000.0,2.15910729,219303000000.0
USA,United States,2010,181.9206665,52.27171677,52.27171677,114.8480629,239.3876508,208.438562,264039000000.0,2.324597476,178953000000.0
USA,United States,2011,174.4745591,50.62594978,50.62594978,100.262665,263.1170023,262.4276966,263497000000.0,2.798868596,123357000000.0
USA,United States,2012,175.4438436,49.89849786,49.89849786,114.8539908,199.0250082,173.2852353,250345000000.0,2.320909907,239066000000.0
USA,United States,2013,184.1629217,49.08047508,49.08047508,142.380812,196.9544328,138.3293367,288131000000.0,2.32689637,-62642000000.0
USA,United States,2014,184.7940213,49.56806294,49.56806294,149.5364768,221.3558673,148.0280076,251856000000.0,2.200851674,154312000000.0
USA,United States,2015,183.6321634,50.83801577,50.83801577,137.0183852,226.2829132,165.1478471,511434000000.0,1.651110611,-187306000000.0
USA,United States,2016,186.327051,52.01192198,52.01192198,145.4524183,223.7252042,94.7188501,474388000000.0,1.594343989,-139701000000.0
USA,United States,2017,194.0909967,52.05487234,52.05487234,163.7800102,202.8639326,116.0784691,380823000000.0,2.087552879,149634000000.0
USA,United States,2018,183.0540018,51.78331804,51.78331804,147.3448526,237.5195092,116.0784691,214715000000.0,-0.632826949,156916000000.0
USA,United States,2019,194.9034425,52.25065858,52.25065858,158.3806597,168.8659777,116.0784691,315984000000.0,0.534012781,-291427000000.0
USA,United States,2020,218.654623,53.84370169,53.84370169,194.9536146,192.6865721,116.0784691,138363000000.0,1.344382461,687416000000.0
USA,United States,2021,221.1293316,50.40022939,50.40022939,205.7661877,194.4311488,116.0784691,493085000000.0,1.670210571,-53068000000.0
USA,United States,2022,189.7937497,51.65860842,51.65860842,156.5328281,172.1399366,116.0784691,388078000000.0,1.655722544,-69788000000.0
USA,United States,2023,194.9464266,49.82790876,49.82790876,156.5328281,172.1399366,116.0784691,388078000000.0,1.655722544,155248000000.0
ZAF,South Africa,1960,58.71665774,41.52222817,41.59828602,56.16983938,2.083580687,3.709429669,334599866.2,0.079176564,0.0
ZAF,South Africa,1961,58.71665774,41.52222817,41.59828602,56.16983938,2.083580687,3.709429669,334599866.2,0.079176564,0.0
ZAF,South Africa,1962,58.71665774,41.52222817,41.59828602,56.16983938,2.083580687,3.709429669,334599866.2,0.079176564,0.0
ZAF,South Africa,1963,58.71665774,41.52222817,41.59828602,56.16983938,2.083580687,3.709429669,334599866.2,0.079176564,0.0
ZAF,South Africa,1964,58.71665774,41.52222817,41.59828602,56.16983938,2.083580687,3.709429669,334599866.2,0.079176564,0.0
ZAF,South Africa,1965,58.71665774,41.52222817,41.59828602,56.16983938,2.083580687,3.709429669,334599866.2,0.079176564,0.0
ZAF,South Africa,1966,57.40271894,40.00640331,40.07437691,56.16983938,2.083580687,3.709429669,334599866.2,0.079176564,0.0
ZAF,South Africa,1967,56.83656314,39.52039643,39.57260419,56.16983938,2.083580687,3.709429669,334599866.2,0.079176564,0.0
ZAF,South Africa,1968,54.80134075,40.07766514,40.24934598,56.16983938,2.083580687,3.709429669,334599866.2,0.079176564,0.0
